dataset_id,symbol,input_path,months,indicator,rule,status,output_path,row_count,condition_true_count,error
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator < high,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lt-high.csv,260,245,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator < low,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lt-low.csv,260,201,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator < close,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lt-close.csv,260,228,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator >= open,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-gte-open.csv,260,34,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator >= high,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-gte-high.csv,260,15,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator >= low,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-gte-low.csv,260,59,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator >= close,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-gte-close.csv,260,32,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator <= open,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lte-open.csv,260,227,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator <= high,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lte-high.csv,260,245,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator <= low,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lte-low.csv,260,201,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,ema,indicator <= close,success,output/matrix/20260312-002512/goog/goog__m24__ema__indicator-lte-close.csv,260,228,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator > open,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gt-open.csv,260,36,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator > high,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gt-high.csv,260,22,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator > low,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gt-low.csv,260,59,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator > close,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gt-close.csv,260,33,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator < open,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lt-open.csv,260,201,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator < high,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lt-high.csv,260,215,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator < low,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lt-low.csv,260,178,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator < close,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lt-close.csv,260,204,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator >= open,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gte-open.csv,260,36,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator >= high,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gte-high.csv,260,22,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator >= low,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gte-low.csv,260,59,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator >= close,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-gte-close.csv,260,33,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator <= open,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lte-open.csv,260,201,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator <= high,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lte-high.csv,260,215,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator <= low,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lte-low.csv,260,178,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,sma,indicator <= close,success,output/matrix/20260312-002512/goog/goog__m24__sma__indicator-lte-close.csv,260,204,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator > open,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gt-open.csv,260,50,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator > high,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gt-high.csv,260,27,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator > low,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gt-low.csv,260,71,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator > close,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gt-close.csv,260,48,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator < open,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lt-open.csv,260,187,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator < high,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lt-high.csv,260,210,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator < low,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lt-low.csv,260,166,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator < close,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lt-close.csv,260,189,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator >= open,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gte-open.csv,260,50,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator >= high,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gte-high.csv,260,27,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator >= low,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gte-low.csv,260,71,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator >= close,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-gte-close.csv,260,48,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator <= open,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lte-open.csv,260,187,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator <= high,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lte-high.csv,260,210,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator <= low,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lte-low.csv,260,166,
goog,GOOG,/Users/Development/Finance/data/generated/goog.csv,24,wma,indicator <= close,success,output/matrix/20260312-002512/goog/goog__m24__wma__indicator-lte-close.csv,260,189,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator > open,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator > high,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gt-high.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator > low,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gt-low.csv,260,257,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator > close,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gt-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator < open,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator < high,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lt-high.csv,260,258,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator < low,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lt-low.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator < close,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lt-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gte-high.csv,260,2,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gte-low.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-gte-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lte-high.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lte-low.csv,260,3,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,ema,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m1__ema__indicator-lte-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator > open,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator > high,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gt-high.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator > low,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gt-low.csv,260,257,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator > close,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gt-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator < open,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator < high,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lt-high.csv,260,258,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator < low,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lt-low.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator < close,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lt-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gte-high.csv,260,2,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gte-low.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-gte-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lte-high.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lte-low.csv,260,3,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,sma,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m1__sma__indicator-lte-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator > open,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator > high,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gt-high.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator > low,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gt-low.csv,260,257,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator > close,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gt-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator < open,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lt-open.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator < high,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lt-high.csv,260,258,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator < low,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lt-low.csv,260,0,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator < close,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lt-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gte-high.csv,260,2,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gte-low.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-gte-close.csv,260,98,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lte-open.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lte-high.csv,260,260,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lte-low.csv,260,3,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,1,wma,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m1__wma__indicator-lte-close.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator > open,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gt-open.csv,260,78,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator > high,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gt-high.csv,260,25,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator > low,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gt-low.csv,260,172,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator > close,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gt-close.csv,260,83,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator < open,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lt-open.csv,260,181,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator < high,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lt-high.csv,260,235,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator < low,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lt-low.csv,260,88,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator < close,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lt-close.csv,260,177,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gte-open.csv,260,79,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gte-high.csv,260,25,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gte-low.csv,260,172,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-gte-close.csv,260,83,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lte-open.csv,260,182,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lte-high.csv,260,235,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lte-low.csv,260,88,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,ema,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m3__ema__indicator-lte-close.csv,260,177,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator > open,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gt-open.csv,260,97,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator > high,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gt-high.csv,260,37,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator > low,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gt-low.csv,260,162,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator > close,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gt-close.csv,260,89,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator < open,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lt-open.csv,260,161,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator < high,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lt-high.csv,260,221,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator < low,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lt-low.csv,260,95,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator < close,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lt-close.csv,260,169,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gte-open.csv,260,97,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gte-high.csv,260,37,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gte-low.csv,260,163,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-gte-close.csv,260,89,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lte-open.csv,260,161,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lte-high.csv,260,221,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lte-low.csv,260,96,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,sma,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m3__sma__indicator-lte-close.csv,260,169,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator > open,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gt-open.csv,260,95,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator > high,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gt-high.csv,260,27,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator > low,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gt-low.csv,260,176,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator > close,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gt-close.csv,260,91,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator < open,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lt-open.csv,260,163,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator < high,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lt-high.csv,260,231,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator < low,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lt-low.csv,260,81,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator < close,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lt-close.csv,260,167,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gte-open.csv,260,95,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gte-high.csv,260,27,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gte-low.csv,260,177,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-gte-close.csv,260,91,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lte-open.csv,260,163,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lte-high.csv,260,231,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lte-low.csv,260,82,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,3,wma,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m3__wma__indicator-lte-close.csv,260,167,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator > open,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gt-open.csv,260,72,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator > high,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gt-high.csv,260,31,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator > low,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gt-low.csv,260,128,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator > close,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gt-close.csv,260,72,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator < open,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lt-open.csv,260,187,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator < high,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lt-high.csv,260,229,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator < low,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lt-low.csv,260,132,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator < close,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lt-close.csv,260,188,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator >= open,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gte-open.csv,260,73,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator >= high,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gte-high.csv,260,31,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator >= low,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gte-low.csv,260,128,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator >= close,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-gte-close.csv,260,72,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator <= open,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lte-open.csv,260,188,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator <= high,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lte-high.csv,260,229,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator <= low,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lte-low.csv,260,132,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,ema,indicator <= close,success,output/matrix/20260312-002512/googl/googl__m6__ema__indicator-lte-close.csv,260,188,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator > open,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-gt-open.csv,260,78,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator > high,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-gt-high.csv,260,34,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator > low,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-gt-low.csv,260,131,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator > close,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-gt-close.csv,260,80,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator < open,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-lt-open.csv,260,177,
googl,GOOGL,/Users/Development/Finance/data/generated/googl.csv,6,sma,indicator < high,success,output/matrix/20260312-002512/googl/googl__m6__sma__indicator-lt-high.csv,260,221,
